Time,Orbital_Velocity,Altitude,Body,Apoapsis,Periapsis
1221.95,1500.041367927677,34409438.77,Jool,125602638.15,19813130.36
1222.97,1602.1750737414081,34407693.99,Jool,125602638.15,19813130.36
1223.98,1709.7524515175483,34405983.44,Jool,125602638.15,19813130.36
1225.0,1821.7096276277716,34404238.69,Jool,125602638.15,19813130.36
1226.01,1936.9827284437517,34402493.94,Jool,125602638.15,19813130.36
1227.03,2054.507880337162,34400749.21,Jool,125602638.15,19813130.36
1228.05,2173.221209679677,34399004.5,Jool,125602638.15,19813130.36
1229.07,2292.058842842995,34397294.0,Jool,125602638.15,19813130.36
1230.07,2409.95690619874,34395549.31,Jool,125602638.15,19813130.36
1231.08,2525.85152611861,34393838.84,Jool,125602638.15,19813130.36
1232.08,2638.6788289742794,34392094.17,Jool,125602638.15,19813130.36
1233.11,2747.374941137422,34390349.52,Jool,125602638.15,19813130.36
1234.12,2850.875988979711,34388604.87,Jool,125602638.15,19813130.36
1235.15,2948.118098872821,34386860.24,Jool,125602638.15,19813130.36
1236.16,3038.0373971884255,34385149.83,Jool,125602638.15,19813130.36
1237.17,3119.570010298199,34383439.43,Jool,125602638.15,19813130.36
1238.17,3191.652064573828,34381694.84,Jool,125602638.15,19813130.36
1239.18,3253.259162694834,34379984.46,Jool,125602638.15,19813130.36
1240.19,3304.2336079824295,34378239.89,Jool,125602638.15,19813130.36
1241.2,3345.2620865410754,34376529.54,Jool,125602638.15,19813130.36
1242.21,3377.066296259125,34374785.0,Jool,125602638.15,19813130.36
1243.23,3400.3679350249313,34373040.47,Jool,125602638.15,19813130.36
1244.24,3415.8887007268477,34371330.15,Jool,125602638.15,19813130.36
1245.25,3424.350291253229,34369585.64,Jool,125602638.15,19813130.36
1246.27,3426.474404492428,34367841.15,Jool,125602638.15,19813130.36
1247.29,3422.9827383327975,34366096.66,Jool,125602638.15,19813130.36
1248.31,3414.596990662689,34364386.4,Jool,125602638.15,19813130.36
1249.31,3402.0388593704606,34362641.94,Jool,125602638.36,19813130.37
1250.33,3386.0300423444637,34360897.5,Jool,125602638.34,19813130.37
1251.35,3367.292237473052,34359187.27,Jool,125602638.29,19813130.37
1252.35,3346.5471426445793,34357442.85,Jool,125602638.27,19813130.37
1253.36,3324.516455747399,34355732.64,Jool,125602638.26,19813130.37
1254.37,3301.921874669864,34353988.24,Jool,125602638.26,19813130.37
1255.39,3279.4850973003277,34352243.86,Jool,125602638.26,19813130.37
1256.41,3257.9278215271456,34350499.49,Jool,125602638.27,19813130.37
1257.43,3237.971745238665,34348755.13,Jool,125602638.26,19813130.37
1258.45,3220.335321445671,34347010.79,Jool,125602638.26,19813130.37
1259.47,3205.439988067369,34345266.45,Jool,125602638.26,19813130.37
1260.49,3193.175713701105,34343522.13,Jool,125602638.26,19813130.37
1261.51,3183.3772945651303,34341812.03,Jool,125602638.26,19813130.37
1262.51,3175.8795268776976,34340067.73,Jool,125602638.26,19813130.37
1263.52,3170.517206857058,34338357.65,Jool,125602638.26,19813130.37
1264.53,3167.1251307214666,34336613.38,Jool,125602638.26,19813130.37
1265.55,3165.5380946891732,34334869.12,Jool,125602638.26,19813130.37
1266.56,3165.590894978431,34333159.07,Jool,125602638.26,19813130.37
1267.57,3167.1183278074936,34331414.84,Jool,125602638.26,19813130.37
1268.59,3169.9551893946114,34329670.62,Jool,125602638.26,19813130.37
1269.61,3173.9362759580376,34327960.61,Jool,125602638.26,19813130.37
1270.61,3178.8963837160245,34326216.42,Jool,125602638.26,19813130.37
1271.64,3184.670308886824,34324472.24,Jool,125602638.26,19813130.37
1272.65,3191.092847688689,34322728.07,Jool,125602638.26,19813130.37
1273.67,3197.998796339871,34321018.11,Jool,125602638.26,19813130.37
1274.67,3205.2229510586235,34319273.96,Jool,125602638.26,19813130.37
1275.7,3212.600108063198,34317529.83,Jool,125602638.26,19813130.37
1276.71,3219.965063571849,34315785.71,Jool,125602638.26,19813130.37
1277.73,3227.1526159761793,34314075.8,Jool,125602638.26,19813130.37
1278.74,3234.0176824112505,34312331.71,Jool,125602638.26,19813130.37
1279.75,3240.484473076557,34310587.63,Jool,125602638.26,19813130.37
1280.77,3246.492105210736,34308843.56,Jool,125602638.26,19813130.37
1281.79,3251.979696052426,34307133.7,Jool,125602638.26,19813130.37
1282.8,3256.8863628402623,34305389.66,Jool,125602638.26,19813130.37
1283.81,3261.151222812883,34303679.83,Jool,125602638.26,19813130.37
1284.82,3264.713393208925,34301935.81,Jool,125602638.26,19813130.37
1285.83,3267.511991267026,34300226.0,Jool,125602638.26,19813130.37
1286.84,3269.4861342258228,34298516.2,Jool,125602638.26,19813130.37
1287.86,3270.574939323952,34296738.03,Jool,125602638.26,19813130.37
1288.88,3270.717523800052,34295028.26,Jool,125602638.26,19813130.37
1289.88,3269.8530048927582,34293318.5,Jool,125602638.26,19813130.37
1290.88,3267.9204998407095,34291574.56,Jool,125602638.26,19813130.37
1291.89,3264.859125882542,34289794.03,Jool,125602638.26,19813130.37
1292.92,3260.6080002568933,33381572.8,Jool,125602638.26,19813130.37
1293.93,3255.106240202401,31656732.41,Jool,125602638.26,19813130.37
1294.95,3248.2929629577015,29995282.3,Jool,125602638.26,19813130.37
1295.95,3240.107285761432,28345727.02,Jool,125602638.26,19813130.37
1296.97,3230.488325852228,26790801.59,Jool,125602638.26,19813130.37
1297.98,3219.4183480668867,25290912.49,Jool,125602638.26,19813130.37
1298.99,3207.1787956673534,23931147.2,Jool,125602638.26,19813130.37
1300.0,3194.1778627196186,22688285.59,Jool,125602638.26,19813130.37
1301.01,3180.824199675957,21625706.33,Jool,125602638.26,19813130.37
1302.04,3167.526456988643,20793816.96,Jool,125602638.26,19813130.37
1303.04,3154.6932851099514,20192595.89,Jool,125602638.26,19813130.37
1304.05,3142.7333344921562,19871564.98,Jool,125602638.26,19813130.37
1305.06,3132.055255587532,19815651.92,Jool,125602638.26,19813130.37
1306.07,3123.067698848351,19815614.16,Jool,125602638.26,19813130.37
1307.09,3116.179314726892,19815575.93,Jool,125602638.26,19813130.37
1308.11,3111.798753675427,19815538.75,Jool,125602638.26,19813130.37
1309.11,3110.334666146231,19815501.11,Jool,125602638.26,19813130.37
1310.15,3112.1957025915776,19815463.77,Jool,125602638.26,19813130.37
1311.15,3117.790513463742,19815426.73,Jool,125602638.26,19813130.37
1312.18,3127.5277492149985,19815340.15,Jool,125602638.26,19813130.37
1313.19,3141.816060297621,19815028.99,Jool,125602638.26,19813130.37
1314.2,3161.0640971638845,19814708.31,Jool,125602638.26,19813130.37
1315.21,3185.680510266063,19814417.27,Jool,125602638.26,19813130.37
1316.23,3216.0739500564378,19814167.6,Jool,125602638.26,19813130.37
1317.24,3252.6154149736813,19814083.74,Jool,125003666.98,19813122.99
1318.25,3295.0895860786654,19814060.21,Jool,120182238.65,19813059.37
1319.25,3342.8177725321466,19814035.9,Jool,115557078.72,19812991.86
1320.28,3395.1086482477085,19814011.27,Jool,111201906.79,19812921.27
1321.31,3451.2708871389386,19813985.81,Jool,107015518.04,19812846.15
1322.34,3510.61316311942,19813960.51,Jool,103138239.13,19812769.07
1323.35,3572.4441501027372,19813935.35,Jool,99539051.72,19812690.21
1324.36,3636.072522002477,19813909.35,Jool,96057988.05,19812606.01
1325.37,3700.8069527322364,19813882.97,Jool,92754364.0,19812517.77
1326.4,3765.9561162055747,19813856.22,Jool,89614961.07,19812425.32
1327.41,3830.82868633609,19813829.08,Jool,86627874.95,19812328.29
1328.44,3894.7333370373667,19813801.54,Jool,83782300.64,19812226.42
1329.46,3956.97874222299,19813773.6,Jool,81068440.1,19812119.4
1330.47,4016.8735758065454,19813745.8,Jool,78527067.47,19812009.05
1331.47,4073.726511701617,19813717.59,Jool,76096057.47,19811893.07
1332.48,4126.846223821791,19813688.97,Jool,73768407.06,19811770.97
1333.49,4175.541386080651,19813659.33,Jool,71494010.9,19811639.74
1334.51,4219.120672391785,19813629.24,Jool,69314189.42,19811501.27
1335.53,4256.892756668782,19813598.69,Jool,67223193.22,19811354.92
1336.55,4288.175088968074,19813567.66,Jool,65215715.79,19811200.23
1337.57,4312.723180095766,19813536.14,Jool,63286883.67,19811036.41
1338.59,4330.925013035704,19813504.77,Jool,61467859.6,19810866.39
1339.59,4343.217880896791,19813472.27,Jool,59681779.8,19810682.52
1340.61,4350.039076787934,19813439.9,Jool,57994984.9,19810491.1
1341.61,4351.825893818036,19813407.04,Jool,56368402.92,19810287.89
1342.61,4349.015625096001,19813372.99,Jool,54768063.98,19810067.24
1343.63,4342.045563730733,19813338.39,Jool,53223989.69,19809832.12
1344.65,4331.353002831134,19813303.24,Jool,51733290.96,19809581.03
1345.67,4317.375235506114,19813268.23,Jool,50321031.18,19809318.03
1346.67,4300.549554864574,19813231.96,Jool,48928240.55,19809031.02
1347.69,4281.313254015419,19813195.09,Jool,47581300.97,19808723.05
1348.71,4260.103626067552,19813157.64,Jool,46278000.76,19808392.27
1349.73,4237.357964129878,19813119.58,Jool,45016283.31,19808036.05
1350.75,4213.513561311303,19813080.9,Jool,43794205.2,19807651.96
1351.77,4189.007710720729,19813042.38,Jool,42632823.27,19807245.25
1352.77,4164.2777054670605,19813003.24,Jool,41506195.06,19806805.17
1353.77,4139.760838659203,19812962.68,Jool,40391263.4,19806318.27
1354.79,4115.894403406054,19812921.47,Jool,39309402.4,19805787.93
1355.8,4093.1154921149755,19812880.41,Jool,38279482.5,19805220.91
1356.81,4071.7301876780957,19812837.87,Jool,37258990.82,19804588.01
1357.83,4051.687823828497,19812794.63,Jool,36267567.76,19803892.31
1358.85,4032.8775783705314,19812750.7,Jool,35304016.89,19803125.25
1359.87,4015.188629108548,19812706.06,Jool,34367217.7,19802275.56
1360.89,3998.510153846899,19812661.59,Jool,33473728.14,19801350.3
1361.89,3982.7313303899336,19812615.52,Jool,32586828.04,19800296.36
1362.91,3967.741336542003,19812569.62,Jool,31740388.35,19799136.91
1363.91,3953.429350107458,19812522.07,Jool,30899678.12,19797801.65
1364.93,3939.6845488906465,19812474.71,Jool,30096864.69,19796313.36
1365.93,3926.3961106959246,19812425.63,Jool,29299057.31,19794575.19
1366.95,3913.4532133276402,19812375.78,Jool,28521797.87,19792563.86
1367.97,3900.745034590143,19812326.13,Jool,27779067.27,19790263.7
1368.97,3888.160752287785,19812274.69,Jool,27040548.7,19787494.34
1369.99,3875.589544224916,19812222.44,Jool,26320739.67,19784174.4
1371.01,3862.920588205887,19812169.37,Jool,25619168.65,19780130.03
1372.03,3850.043062035049,19812115.46,Jool,24935483.52,19775102.48
1373.05,3836.8461435167515,19812060.71,Jool,24269489.74,19768700.45
1374.06,3823.2190104553424,19812006.21,Jool,23633801.79,19760481.77
1375.07,3809.0508406551794,19811949.76,Jool,23003514.39,19749069.56
1376.09,3794.2540881679906,19811892.45,Jool,22392951.15,19732662.51
1377.11,3778.8671031270273,19811834.53,Jool,22252464.12,19727715.66
1378.13,3762.970605460158,19811776.44,Jool,22044463.39,19719231.72
1379.15,3746.6453470242577,19811718.21,Jool,22044463.39,19719231.72
1380.17,3729.972079676203,19811660.01,Jool,22044463.39,19719231.72
1381.19,3713.0315552728707,19811601.82,Jool,22044463.39,19719231.72
1382.21,3695.904525671138,19811221.25,Jool,22044463.39,19719231.72
1383.21,3678.6717427278795,19754478.3,Jool,22044463.39,19719231.72
1384.23,3661.4139582999687,20072117.1,Jool,22044463.39,19719231.72
1385.25,3644.211924244289,21405490.27,Jool,22044463.39,19719231.72
1386.27,3627.1463924177137,22040337.86,Jool,22044463.39,19719231.72
1387.29,3610.2981146771185,21218946.91,Jool,22044463.39,19719231.72
1388.31,3593.747842879381,19934642.26,Jool,22044463.39,19719231.72
1389.33,3577.5763288813764,19965718.5,Jool,22044463.39,19719231.72
1390.35,3561.864324539981,21266012.02,Jool,22044463.39,19719231.72
1391.36,3546.692581712072,22043393.91,Jool,22044463.39,19719231.72
1392.38,3532.141852254525,21386008.56,Jool,22044463.39,19719231.72
1393.39,3518.292888024214,20055892.57,Jool,22044463.39,19719231.72
1394.41,3505.226440878021,19861896.66,Jool,22044463.39,19719231.72
1395.43,3493.017409712244,21294210.34,Jool,22044463.39,19719231.72
1396.44,3481.673469291909,21911031.43,Jool,22044463.39,19719231.72
1397.46,3471.1593085751692,22014166.06,Jool,22044463.39,19719231.72
1398.48,3461.438917172704,22006302.46,Jool,22044463.39,19719231.72
1399.49,3452.476284695193,21895354.17,Jool,22044463.39,19719231.72
1400.51,3444.235400753315,21581344.01,Jool,22044463.39,19719231.72
1401.53,3436.680254957749,20117986.59,Jool,22044463.39,19719231.72
1402.53,3429.774836919176,21457724.98,Jool,22044463.39,19719231.72
1403.54,3423.4831362482732,22037303.35,Jool,22044463.39,19719231.72
1404.55,3417.769142555722,21188120.45,Jool,22044463.39,19719231.72
1405.56,3412.5968454522013,19969210.08,Jool,22044463.39,19719231.72
1406.59,3407.9302345483907,19814245.88,Jool,22044463.39,19719231.72
1407.59,3403.7332994549683,19814188.08,Jool,22044463.39,19719231.72
1408.59,3399.9700297826143,19814129.14,Jool,22044463.39,19719231.72
1409.61,3396.6044151420074,19814070.22,Jool,22044463.39,19719231.72
1410.63,3393.600445143829,19814011.31,Jool,22044463.39,19719231.72
1411.65,3390.922109398756,19813952.42,Jool,22044463.39,19719231.72
1412.67,3388.5333975174685,19813894.7,Jool,22044463.39,19719231.72
1413.67,3386.3982991106473,19813835.85,Jool,22044463.39,19719231.72
1414.69,3384.4811726112744,19813777.01,Jool,22044463.39,19719231.72
1415.7,3382.757829617985,19813718.19,Jool,22044463.39,19719231.72
1416.73,3381.217477654776,19813659.39,Jool,22044463.39,19719231.72
1417.75,3379.8500846125876,19813600.6,Jool,22044463.39,19719231.72
1418.77,3378.6456183823616,19813541.83,Jool,22044463.39,19719231.72
1419.79,3377.5940468550375,19813483.08,Jool,22044463.39,19719231.72
1420.8,3376.685337921557,19813425.5,Jool,22044463.39,19719231.72
1421.81,3375.9094594728613,19813366.79,Jool,22044463.39,19719231.72
1422.83,3375.2563793998916,19813309.24,Jool,22044463.39,19719231.72
1423.83,3374.716065593588,19813250.56,Jool,22044463.39,19719231.72
1424.84,3374.278485944892,19813191.89,Jool,22044463.39,19719231.72
1425.87,3373.933608344744,19813134.4,Jool,22044463.39,19719231.72
1426.87,3373.6714006840853,19813075.77,Jool,22044463.39,19719231.72
1427.89,3373.481830853857,19813017.15,Jool,22044463.39,19719231.72
1428.91,3373.3548667449986,19812959.71,Jool,22044463.39,19719231.72
1429.91,3373.2804762484534,19812901.13,Jool,22044463.39,19719231.72
1430.93,3373.2486272551605,19812842.57,Jool,22044463.39,19719231.72
1431.95,3373.249287656062,19812785.18,Jool,22044463.39,19719231.72
1432.95,3373.272425342098,19812726.65,Jool,22044463.39,19719231.72
1433.97,3373.308021915897,19812668.14,Jool,22044463.39,19719231.72
1434.99,3373.348627078119,19812609.65,Jool,22044463.39,19719231.72
1436.01,3373.39236223777,19812551.18,Jool,22044463.39,19719231.72
1437.03,3373.438078789485,19812492.72,Jool,22044463.39,19719231.72
1438.05,3373.484628127902,19812434.28,Jool,22044463.39,19719231.72
1439.07,3373.530861647657,19812377.01,Jool,22044463.39,19719231.72
1440.07,3373.575630743384,19812318.6,Jool,22044463.39,19719231.72
1441.09,3373.617786809722,19812260.21,Jool,22044463.39,19719231.72
1442.1,3373.6561812413056,19812201.85,Jool,22044463.39,19719231.72
1443.13,3373.689665432771,19812143.49,Jool,22044463.39,19719231.72
1444.15,3373.7170907787554,19812086.3,Jool,22044463.39,19719231.72
1445.15,3373.737308673894,19812027.98,Jool,22044463.39,19719231.72
1446.16,3373.749170512823,19811969.68,Jool,22044463.39,19719231.72
1447.19,3373.75152769018,19811911.4,Jool,22044463.39,19719231.72
1448.21,3373.7432316005998,19811853.14,Jool,22044463.39,19719231.72
1449.23,3373.723133638719,19811796.03,Jool,22044463.39,19719231.72
1450.23,3373.6900851991736,19811737.8,Jool,22044463.39,19719231.72
1451.25,3373.6429376765996,19811679.59,Jool,22044463.39,19719231.72
1452.27,3373.5805424656337,19811621.39,Jool,22044463.39,19719231.72
1453.29,3373.5017509609124,19811563.21,Jool,22044463.39,19719231.72
1454.31,3373.4062611624367,19811505.05,Jool,22044463.39,19719231.72
1455.32,3373.2973669464245,19811448.05,Jool,22044463.39,19719231.72
1456.33,3373.17931672047,19811389.92,Jool,22044463.39,19719231.72
1457.35,3373.0563588993637,19811332.95,Jool,22044463.39,19719231.72
1458.35,3372.932741897895,19811274.86,Jool,22044463.39,19719231.72
1459.37,3372.812714130855,19811216.79,Jool,22044463.39,19719231.72
1460.39,3372.7005240130334,19803258.99,Jool,22044463.39,19719231.72
1461.41,3372.6004199592207,19760757.44,Jool,22044463.39,19719231.72
1462.43,3372.516650384207,19730546.53,Jool,22044463.39,19719231.72
1463.45,3372.4534637027823,19719528.08,Jool,22044463.39,19719231.72
1464.47,3372.4151083297374,19719235.38,Jool,22044463.39,19719231.72
1465.49,3372.4058326798618,19719235.76,Jool,22044463.39,19719231.72
1466.51,3372.429885167946,19719236.17,Jool,22044463.39,19719231.72
1467.52,3372.4915142087802,19719236.58,Jool,22044463.39,19719231.72
1468.53,3372.5949682171545,19719237.17,Jool,22044463.39,19719231.72
1469.55,3372.74449560786,19719241.08,Jool,22044463.39,19719231.72
1470.55,3372.944344795686,19719248.04,Jool,22044463.39,19719231.72
1471.57,3373.1987641954224,19719256.92,Jool,22044463.39,19719231.72
1472.59,3373.5120022218603,19719266.47,Jool,22044463.39,19719231.72
1473.61,3373.88758858337,19719268.96,Jool,22044463.39,19719231.72
1474.63,3374.3227975805967,19719270.16,Jool,22044463.39,19719231.72
1475.65,3374.8116826446767,19719271.39,Jool,22044463.39,19719231.72
1476.67,3375.3482705879887,19719272.63,Jool,22044463.39,19719231.72
1477.69,3375.926588222913,19719273.9,Jool,22044463.39,19719231.72
1478.71,3376.5406623618296,19719275.16,Jool,22044463.39,19719231.72
1479.71,3377.1845198171163,19719276.46,Jool,22044463.39,19719231.72
1480.73,3377.8521874011544,19719277.78,Jool,22044463.39,19719231.72
1481.75,3378.5376919263217,19719279.12,Jool,22044463.39,19719231.72
1482.77,3379.2350602049987,19719280.48,Jool,22044463.39,19719231.72
1483.79,3379.938319049565,19719281.83,Jool,22040123.11,19719231.63
1484.79,3380.6414952723994,19719283.23,Jool,21967166.87,19719229.99
1485.82,3381.338615685883,19719284.64,Jool,21875351.96,19719227.76
1486.84,3382.0237071023935,19719286.08,Jool,21783851.88,19719225.29
1487.85,3382.6907963343106,19719287.5,Jool,21694450.05,19719222.62
1488.85,3383.3339101940146,19719288.94,Jool,21565051.1,19719218.25
1489.86,3383.947075493885,19719290.42,Jool,20967877.1,19719187.48
1490.87,3384.5243190463016,19719291.86,Jool,20395386.63,19719103.15
1491.88,3385.059667663643,19719293.34,Jool,20136303.54,19718988.0
1492.89,3385.547188921008,19719294.82,Jool,19946645.97,19718730.75
1493.91,3385.9818054272614,19719296.3,Jool,19723440.95,19687382.92
1494.93,3386.3592513534527,19719297.82,Jool,19720259.26,19580611.21
1495.95,3386.6752929316162,19719299.34,Jool,19720252.11,19579522.0
1496.97,3386.9256963937864,19719300.83,Jool,19720119.93,19556194.96
1497.97,3387.1062279719963,19719302.32,Jool,19720111.57,19554450.29
