Time,Orbital_Velocity,Surface_Velocity,Altitude,Body,Apoapsis,Periapsis
1213.83,24879101.26,0.0,34423294.8,Jool,125602638.15,19813130.36
1214.85,24879101.05,0.0,34421549.92,Jool,125602638.15,19813130.36
1215.87,24879100.84,0.0,34419839.27,Jool,125602638.15,19813130.36
1216.88,24879100.63,0.0,34418094.42,Jool,125602638.15,19813130.36
1217.89,24879100.42,0.0,34416349.58,Jool,125602638.15,19813130.36
1218.91,24879100.21,0.0,34414604.76,Jool,125602638.15,19813130.36
1219.93,24879100.0,0.0,34412894.15,Jool,125602638.15,19813130.36
1220.94,24879099.8,0.0,34411183.56,Jool,125602638.15,19813130.36
1221.95,24879099.59,0.0,34409438.77,Jool,125602638.15,19813130.36
1222.97,24879099.37,0.0,34407693.99,Jool,125602638.15,19813130.36
1223.98,24879099.17,0.0,34405983.44,Jool,125602638.15,19813130.36
1225.0,24879098.96,0.0,34404238.69,Jool,125602638.15,19813130.36
1226.01,24879098.75,0.0,34402493.94,Jool,125602638.15,19813130.36
1227.03,24879098.54,0.0,34400749.21,Jool,125602638.15,19813130.36
1228.05,24879098.32,0.0,34399004.5,Jool,125602638.15,19813130.36
1229.07,24879098.12,0.0,34397294.0,Jool,125602638.15,19813130.36
1230.07,24879097.91,0.0,34395549.31,Jool,125602638.15,19813130.36
1231.08,24879097.7,0.0,34393838.84,Jool,125602638.15,19813130.36
1232.08,24879097.49,0.0,34392094.17,Jool,125602638.15,19813130.36
1233.11,24879097.28,0.0,34390349.52,Jool,125602638.15,19813130.36
1234.12,24879097.07,0.0,34388604.87,Jool,125602638.15,19813130.36
1235.15,24879096.86,0.0,34386860.24,Jool,125602638.15,19813130.36
1236.16,24879096.65,0.0,34385149.83,Jool,125602638.15,19813130.36
1237.17,24879096.44,0.0,34383439.43,Jool,125602638.15,19813130.36
1238.17,24879096.23,0.0,34381694.84,Jool,125602638.15,19813130.36
1239.18,24879096.02,0.0,34379984.46,Jool,125602638.15,19813130.36
1240.19,24879095.81,0.0,34378239.89,Jool,125602638.15,19813130.36
1241.2,24879095.61,0.0,34376529.54,Jool,125602638.15,19813130.36
1242.21,24879095.39,0.0,34374785.0,Jool,125602638.15,19813130.36
1243.23,24879095.18,0.0,34373040.47,Jool,125602638.15,19813130.36
1244.24,24879094.98,0.0,34371330.15,Jool,125602638.15,19813130.36
1245.25,24879094.76,0.0,34369585.64,Jool,125602638.15,19813130.36
1246.27,24879094.55,0.0,34367841.15,Jool,125602638.15,19813130.36
1247.29,24879094.34,0.0,34366096.66,Jool,125602638.15,19813130.36
1248.31,24879094.14,0.0,34364386.4,Jool,125602638.15,19813130.36
1249.31,24879093.92,0.0,34362641.94,Jool,125602638.36,19813130.37
1250.33,24879093.71,0.0,34360897.5,Jool,125602638.34,19813130.37
1251.35,24879093.51,0.0,34359187.27,Jool,125602638.29,19813130.37
1252.35,24879093.29,0.0,34357442.85,Jool,125602638.27,19813130.37
1253.36,24879093.09,0.0,34355732.64,Jool,125602638.26,19813130.37
1254.37,24879092.88,0.0,34353988.24,Jool,125602638.26,19813130.37
1255.39,24879092.67,0.0,34352243.86,Jool,125602638.26,19813130.37
1256.41,24879092.45,0.0,34350499.49,Jool,125602638.27,19813130.37
1257.43,24879092.24,0.0,34348755.13,Jool,125602638.26,19813130.37
1258.45,24879092.03,0.0,34347010.79,Jool,125602638.26,19813130.37
1259.47,24879091.82,0.0,34345266.45,Jool,125602638.26,19813130.37
1260.49,24879091.61,0.0,34343522.13,Jool,125602638.26,19813130.37
1261.51,24879091.4,0.0,34341812.03,Jool,125602638.26,19813130.37
1262.51,24879091.19,0.0,34340067.73,Jool,125602638.26,19813130.37
1263.52,24879090.98,0.0,34338357.65,Jool,125602638.26,19813130.37
1264.53,24879090.77,0.0,34336613.38,Jool,125602638.26,19813130.37
1265.55,24879090.56,0.0,34334869.12,Jool,125602638.26,19813130.37
1266.56,24879090.35,0.0,34333159.07,Jool,125602638.26,19813130.37
1267.57,24879090.14,0.0,34331414.84,Jool,125602638.26,19813130.37
1268.59,24879089.93,0.0,34329670.62,Jool,125602638.26,19813130.37
1269.61,24879089.72,0.0,34327960.61,Jool,125602638.26,19813130.37
1270.61,24879089.51,0.0,34326216.42,Jool,125602638.26,19813130.37
1271.64,24879089.3,0.0,34324472.24,Jool,125602638.26,19813130.37
1272.65,24879089.09,0.0,34322728.07,Jool,125602638.26,19813130.37
1273.67,24879088.88,0.0,34321018.11,Jool,125602638.26,19813130.37
1274.67,24879088.67,0.0,34319273.96,Jool,125602638.26,19813130.37
1275.7,24879088.46,0.0,34317529.83,Jool,125602638.26,19813130.37
1276.71,24879088.25,0.0,34315785.71,Jool,125602638.26,19813130.37
1277.73,24879088.04,0.0,34314075.8,Jool,125602638.26,19813130.37
1278.74,24879087.83,0.0,34312331.71,Jool,125602638.26,19813130.37
1279.75,24879087.62,0.0,34310587.63,Jool,125602638.26,19813130.37
1280.77,24879087.41,0.0,34308843.56,Jool,125602638.26,19813130.37
1281.79,24879087.2,0.0,34307133.7,Jool,125602638.26,19813130.37
1282.8,24879086.99,0.0,34305389.66,Jool,125602638.26,19813130.37
1283.81,24879086.78,0.0,34303679.83,Jool,125602638.26,19813130.37
1284.82,24879086.57,0.0,34301935.81,Jool,125602638.26,19813130.37
1285.83,24879086.36,0.0,34300226.0,Jool,125602638.26,19813130.37
1286.84,24879086.15,0.0,34298516.2,Jool,125602638.26,19813130.37
1287.86,24879085.94,0.0,34296738.03,Jool,125602638.26,19813130.37
1288.88,24879085.73,0.0,34295028.26,Jool,125602638.26,19813130.37
1289.88,24879085.52,0.0,34293318.5,Jool,125602638.26,19813130.37
1290.88,24879085.31,0.0,34291574.56,Jool,125602638.26,19813130.37
1291.89,24879085.08,0.0,34289794.03,Jool,125602638.26,19813130.37
1292.92,24878973.28,0.0,33381572.8,Jool,125602638.26,19813130.37
1293.93,24878753.0,0.0,31656732.41,Jool,125602638.26,19813130.37
1294.95,24878532.65,0.0,29995282.3,Jool,125602638.26,19813130.37
1295.95,24878308.41,0.0,28345727.02,Jool,125602638.26,19813130.37
1296.97,24878094.91,0.0,26790801.59,Jool,125602638.26,19813130.37
1297.98,24877890.49,0.0,25290912.49,Jool,125602638.26,19813130.37
1298.99,24877710.42,0.0,23931147.2,Jool,125602638.26,19813130.37
1300.0,24877554.95,0.0,22688285.59,Jool,125602638.26,19813130.37
1301.01,24877434.58,0.0,21625706.33,Jool,125602638.26,19813130.37
1302.04,24877355.34,0.0,20793816.96,Jool,125602638.26,19813130.37
1303.04,24877316.47,0.0,20192595.89,Jool,125602638.26,19813130.37
1304.05,24877319.71,0.0,19871564.98,Jool,125602638.26,19813130.37
1305.06,24877336.79,0.0,19815651.92,Jool,125602638.26,19813130.37
1306.07,24877336.85,0.0,19815614.16,Jool,125602638.26,19813130.37
1307.09,24877336.89,0.0,19815575.93,Jool,125602638.26,19813130.37
1308.11,24877336.94,0.0,19815538.75,Jool,125602638.26,19813130.37
1309.11,24877336.98,0.0,19815501.11,Jool,125602638.26,19813130.37
1310.15,24877337.03,0.0,19815463.77,Jool,125602638.26,19813130.37
1311.15,24877337.07,0.0,19815426.73,Jool,125602638.26,19813130.37
1312.18,24877337.17,0.0,19815340.15,Jool,125602638.26,19813130.37
1313.19,24877337.57,0.0,19815028.99,Jool,125602638.26,19813130.37
1314.2,24877338.02,0.0,19814708.31,Jool,125602638.26,19813130.37
1315.21,24877338.48,0.0,19814417.27,Jool,125602638.26,19813130.37
1316.23,24877338.93,0.0,19814167.6,Jool,125602638.26,19813130.37
1317.24,24877337.91,0.0,19814083.74,Jool,125003666.98,19813122.99
1318.25,24877328.01,0.0,19814060.21,Jool,120182238.65,19813059.37
1319.25,24877317.88,0.0,19814035.9,Jool,115557078.72,19812991.86
1320.28,24877307.71,0.0,19814011.27,Jool,111201906.79,19812921.27
1321.31,24877297.3,0.0,19813985.81,Jool,107015518.04,19812846.15
1322.34,24877287.05,0.0,19813960.51,Jool,103138239.13,19812769.07
1323.35,24877276.97,0.0,19813935.35,Jool,99539051.72,19812690.21
1324.36,24877266.64,0.0,19813909.35,Jool,96057988.05,19812606.01
1325.37,24877256.27,0.0,19813882.97,Jool,92754364.0,19812517.77
1326.4,24877245.86,0.0,19813856.22,Jool,89614961.07,19812425.32
1327.41,24877235.41,0.0,19813829.08,Jool,86627874.95,19812328.29
1328.44,24877224.93,0.0,19813801.54,Jool,83782300.64,19812226.42
1329.46,24877214.4,0.0,19813773.6,Jool,81068440.1,19812119.4
1330.47,24877204.03,0.0,19813745.8,Jool,78527067.47,19812009.05
1331.47,24877193.63,0.0,19813717.59,Jool,76096057.47,19811893.07
1332.48,24877183.18,0.0,19813688.97,Jool,73768407.06,19811770.97
1333.49,24877172.49,0.0,19813659.33,Jool,71494010.9,19811639.74
1334.51,24877161.75,0.0,19813629.24,Jool,69314189.42,19811501.27
1335.53,24877150.96,0.0,19813598.69,Jool,67223193.22,19811354.92
1336.55,24877140.14,0.0,19813567.66,Jool,65215715.79,19811200.23
1337.57,24877129.26,0.0,19813536.14,Jool,63286883.67,19811036.41
1338.59,24877118.56,0.0,19813504.77,Jool,61467859.6,19810866.39
1339.59,24877107.6,0.0,19813472.27,Jool,59681779.8,19810682.52
1340.61,24877096.81,0.0,19813439.9,Jool,57994984.9,19810491.1
1341.61,24877085.98,0.0,19813407.04,Jool,56368402.92,19810287.89
1342.61,24877074.88,0.0,19813372.99,Jool,54768063.98,19810067.24
1343.63,24877063.74,0.0,19813338.39,Jool,53223989.69,19809832.12
1344.65,24877052.55,0.0,19813303.24,Jool,51733290.96,19809581.03
1345.67,24877041.53,0.0,19813268.23,Jool,50321031.18,19809318.03
1346.67,24877030.25,0.0,19813231.96,Jool,48928240.55,19809031.02
1347.69,24877018.92,0.0,19813195.09,Jool,47581300.97,19808723.05
1348.71,24877007.53,0.0,19813157.64,Jool,46278000.76,19808392.27
1349.73,24876996.1,0.0,19813119.58,Jool,45016283.31,19808036.05
1350.75,24876984.62,0.0,19813080.9,Jool,43794205.2,19807651.96
1351.77,24876973.31,0.0,19813042.38,Jool,42632823.27,19807245.25
1352.77,24876961.96,0.0,19813003.24,Jool,41506195.06,19806805.17
1353.77,24876950.33,0.0,19812962.68,Jool,40391263.4,19806318.27
1354.79,24876938.64,0.0,19812921.47,Jool,39309402.4,19805787.93
1355.8,24876927.14,0.0,19812880.41,Jool,38279482.5,19805220.91
1356.81,24876915.35,0.0,19812837.87,Jool,37258990.82,19804588.01
1357.83,24876903.5,0.0,19812794.63,Jool,36267567.76,19803892.31
1358.85,24876891.61,0.0,19812750.7,Jool,35304016.89,19803125.25
1359.87,24876879.66,0.0,19812706.06,Jool,34367217.7,19802275.56
1360.89,24876867.88,0.0,19812661.59,Jool,33473728.14,19801350.3
1361.89,24876855.82,0.0,19812615.52,Jool,32586828.04,19800296.36
1362.91,24876843.94,0.0,19812569.62,Jool,31740388.35,19799136.91
1363.91,24876831.77,0.0,19812522.07,Jool,30899678.12,19797801.65
1364.93,24876819.78,0.0,19812474.71,Jool,30096864.69,19796313.36
1365.93,24876807.49,0.0,19812425.63,Jool,29299057.31,19794575.19
1366.95,24876795.14,0.0,19812375.78,Jool,28521797.87,19792563.86
1367.97,24876782.98,0.0,19812326.13,Jool,27779067.27,19790263.7
1368.97,24876770.51,0.0,19812274.69,Jool,27040548.7,19787494.34
1369.99,24876757.98,0.0,19812222.44,Jool,26320739.67,19784174.4
1371.01,24876745.39,0.0,19812169.37,Jool,25619168.65,19780130.03
1372.03,24876732.74,0.0,19812115.46,Jool,24935483.52,19775102.48
1373.05,24876720.02,0.0,19812060.71,Jool,24269489.74,19768700.45
1374.06,24876707.49,0.0,19812006.21,Jool,23633801.79,19760481.77
1375.07,24876694.63,0.0,19811949.76,Jool,23003514.39,19749069.56
1376.09,24876681.71,0.0,19811892.45,Jool,22392951.15,19732662.51
1377.11,24876678.84,0.0,19811834.53,Jool,22252464.12,19727715.66
1378.13,24876674.41,0.0,19811776.44,Jool,22044463.39,19719231.72
1379.15,24876674.64,0.0,19811718.21,Jool,22044463.39,19719231.72
1380.17,24876674.87,0.0,19811660.01,Jool,22044463.39,19719231.72
1381.19,24876675.1,0.0,19811601.82,Jool,22044463.39,19719231.72
1382.21,24876676.59,0.0,19811221.25,Jool,22044463.39,19719231.72
1383.21,24876992.96,0.0,19754478.3,Jool,22044463.39,19719231.72
1384.23,24881663.43,0.0,20072117.1,Jool,22044463.39,19719231.72
1385.25,24892056.96,0.0,21405490.27,Jool,22044463.39,19719231.72
1386.27,24901276.97,0.0,22040337.86,Jool,22044463.39,19719231.72
1387.29,24904471.13,0.0,21218946.91,Jool,22044463.39,19719231.72
1388.31,24904369.0,0.0,19934642.26,Jool,22044463.39,19719231.72
1389.33,24908073.46,0.0,19965718.5,Jool,22044463.39,19719231.72
1390.35,24917429.6,0.0,21266012.02,Jool,22044463.39,19719231.72
1391.36,24926454.36,0.0,22043393.91,Jool,22044463.39,19719231.72
1392.38,24929656.07,0.0,21386008.56,Jool,22044463.39,19719231.72
1393.39,24928895.61,0.0,20055892.57,Jool,22044463.39,19719231.72
1394.41,24931091.12,0.0,19861896.66,Jool,22044463.39,19719231.72
1395.43,24951368.74,0.0,21294210.34,Jool,22044463.39,19719231.72
1396.44,24984353.77,0.0,21911031.43,Jool,22044463.39,19719231.72
1397.46,25003469.79,0.0,22014166.06,Jool,22044463.39,19719231.72
1398.48,25008061.69,0.0,22006302.46,Jool,22044463.39,19719231.72
1399.49,24999118.04,0.0,21895354.17,Jool,22044463.39,19719231.72
1400.51,24975936.46,0.0,21581344.01,Jool,22044463.39,19719231.72
1401.53,24958174.05,0.0,20117986.59,Jool,22044463.39,19719231.72
1402.53,24959391.8,0.0,21457724.98,Jool,22044463.39,19719231.72
1403.54,24959781.4,0.0,22037303.35,Jool,22044463.39,19719231.72
1404.55,24954272.85,0.0,21188120.45,Jool,22044463.39,19719231.72
1405.56,24945615.17,0.0,19969210.08,Jool,22044463.39,19719231.72
1406.59,24943896.35,0.0,19814245.88,Jool,22044463.39,19719231.72
1407.59,24943895.57,0.0,19814188.08,Jool,22044463.39,19719231.72
1408.59,24943894.78,0.0,19814129.14,Jool,22044463.39,19719231.72
1409.61,24943893.98,0.0,19814070.22,Jool,22044463.39,19719231.72
1410.63,24943893.19,0.0,19814011.31,Jool,22044463.39,19719231.72
1411.65,24943892.39,0.0,19813952.42,Jool,22044463.39,19719231.72
1412.67,24943891.61,0.0,19813894.7,Jool,22044463.39,19719231.72
1413.67,24943890.82,0.0,19813835.85,Jool,22044463.39,19719231.72
1414.69,24943890.02,0.0,19813777.01,Jool,22044463.39,19719231.72
1415.7,24943889.23,0.0,19813718.19,Jool,22044463.39,19719231.72
1416.73,24943888.43,0.0,19813659.39,Jool,22044463.39,19719231.72
1417.75,24943887.64,0.0,19813600.6,Jool,22044463.39,19719231.72
1418.77,24943886.84,0.0,19813541.83,Jool,22044463.39,19719231.72
1419.79,24943886.05,0.0,19813483.08,Jool,22044463.39,19719231.72
1420.8,24943885.27,0.0,19813425.5,Jool,22044463.39,19719231.72
1421.81,24943884.47,0.0,19813366.79,Jool,22044463.39,19719231.72
1422.83,24943883.69,0.0,19813309.24,Jool,22044463.39,19719231.72
1423.83,24943882.9,0.0,19813250.56,Jool,22044463.39,19719231.72
1424.84,24943882.11,0.0,19813191.89,Jool,22044463.39,19719231.72
1425.87,24943881.33,0.0,19813134.4,Jool,22044463.39,19719231.72
1426.87,24943880.53,0.0,19813075.77,Jool,22044463.39,19719231.72
1427.89,24943879.74,0.0,19813017.15,Jool,22044463.39,19719231.72
1428.91,24943878.96,0.0,19812959.71,Jool,22044463.39,19719231.72
1429.91,24943878.16,0.0,19812901.13,Jool,22044463.39,19719231.72
1430.93,24943877.37,0.0,19812842.57,Jool,22044463.39,19719231.72
1431.95,24943876.59,0.0,19812785.18,Jool,22044463.39,19719231.72
1432.95,24943875.8,0.0,19812726.65,Jool,22044463.39,19719231.72
1433.97,24943875.0,0.0,19812668.14,Jool,22044463.39,19719231.72
1434.99,24943874.21,0.0,19812609.65,Jool,22044463.39,19719231.72
1436.01,24943873.41,0.0,19812551.18,Jool,22044463.39,19719231.72
1437.03,24943872.62,0.0,19812492.72,Jool,22044463.39,19719231.72
1438.05,24943871.83,0.0,19812434.28,Jool,22044463.39,19719231.72
1439.07,24943871.05,0.0,19812377.01,Jool,22044463.39,19719231.72
1440.07,24943870.25,0.0,19812318.6,Jool,22044463.39,19719231.72
1441.09,24943869.46,0.0,19812260.21,Jool,22044463.39,19719231.72
1442.1,24943868.67,0.0,19812201.85,Jool,22044463.39,19719231.72
1443.13,24943867.87,0.0,19812143.49,Jool,22044463.39,19719231.72
1444.15,24943867.09,0.0,19812086.3,Jool,22044463.39,19719231.72
1445.15,24943866.3,0.0,19812027.98,Jool,22044463.39,19719231.72
1446.16,24943865.51,0.0,19811969.68,Jool,22044463.39,19719231.72
1447.19,24943864.71,0.0,19811911.4,Jool,22044463.39,19719231.72
1448.21,24943863.92,0.0,19811853.14,Jool,22044463.39,19719231.72
1449.23,24943863.14,0.0,19811796.03,Jool,22044463.39,19719231.72
1450.23,24943862.35,0.0,19811737.8,Jool,22044463.39,19719231.72
1451.25,24943861.55,0.0,19811679.59,Jool,22044463.39,19719231.72
1452.27,24943860.76,0.0,19811621.39,Jool,22044463.39,19719231.72
1453.29,24943859.97,0.0,19811563.21,Jool,22044463.39,19719231.72
1454.31,24943859.17,0.0,19811505.05,Jool,22044463.39,19719231.72
1455.32,24943858.4,0.0,19811448.05,Jool,22044463.39,19719231.72
1456.33,24943857.6,0.0,19811389.92,Jool,22044463.39,19719231.72
1457.35,24943856.83,0.0,19811332.95,Jool,22044463.39,19719231.72
1458.35,24943856.03,0.0,19811274.86,Jool,22044463.39,19719231.72
1459.37,24943855.24,0.0,19811216.79,Jool,22044463.39,19719231.72
1460.39,24943744.72,0.0,19803258.99,Jool,22044463.39,19719231.72
1461.41,24943064.19,0.0,19760757.44,Jool,22044463.39,19719231.72
1462.43,24942354.18,0.0,19730546.53,Jool,22044463.39,19719231.72
1463.45,24941760.09,0.0,19719528.08,Jool,22044463.39,19719231.72
1464.47,24941639.59,0.0,19719235.38,Jool,22044463.39,19719231.72
1465.49,24941638.98,0.0,19719235.76,Jool,22044463.39,19719231.72
1466.51,24941638.36,0.0,19719236.17,Jool,22044463.39,19719231.72
1467.52,24941637.77,0.0,19719236.58,Jool,22044463.39,19719231.72
1468.53,24941636.97,0.0,19719237.17,Jool,22044463.39,19719231.72
1469.55,24941632.45,0.0,19719241.08,Jool,22044463.39,19719231.72
1470.55,24941626.35,0.0,19719248.04,Jool,22044463.39,19719231.72
1471.57,24941620.25,0.0,19719256.92,Jool,22044463.39,19719231.72
1472.59,24941614.82,0.0,19719266.47,Jool,22044463.39,19719231.72
1473.61,24941613.52,0.0,19719268.96,Jool,22044463.39,19719231.72
1474.63,24941612.91,0.0,19719270.16,Jool,22044463.39,19719231.72
1475.65,24941612.31,0.0,19719271.39,Jool,22044463.39,19719231.72
1476.67,24941611.7,0.0,19719272.63,Jool,22044463.39,19719231.72
1477.69,24941611.09,0.0,19719273.9,Jool,22044463.39,19719231.72
1478.71,24941610.49,0.0,19719275.16,Jool,22044463.39,19719231.72
1479.71,24941609.89,0.0,19719276.46,Jool,22044463.39,19719231.72
1480.73,24941609.28,0.0,19719277.78,Jool,22044463.39,19719231.72
1481.75,24941608.67,0.0,19719279.12,Jool,22044463.39,19719231.72
1482.77,24941608.06,0.0,19719280.48,Jool,22044463.39,19719231.72
1483.79,24941607.35,0.0,19719281.83,Jool,22040123.11,19719231.63
1484.79,24941604.78,0.0,19719283.23,Jool,21967166.87,19719229.99
1485.82,24941601.7,0.0,19719284.64,Jool,21875351.96,19719227.76
1486.84,24941598.62,0.0,19719286.08,Jool,21783851.88,19719225.29
1487.85,24941595.59,0.0,19719287.5,Jool,21694450.05,19719222.62
1488.85,24941591.46,0.0,19719288.94,Jool,21565051.1,19719218.25
1489.86,24941574.27,0.0,19719290.42,Jool,20967877.1,19719187.48
1490.87,24941557.32,0.0,19719291.86,Jool,20395386.63,19719103.15
1491.88,24941549.16,0.0,19719293.34,Jool,20136303.54,19718988.0
1492.89,24941542.96,0.0,19719294.82,Jool,19946645.97,19718730.75
1493.91,24941534.75,0.0,19719296.3,Jool,19723440.95,19687382.92
1494.93,24941530.84,0.0,19719297.82,Jool,19720259.26,19580611.21
1495.95,24941530.21,0.0,19719299.34,Jool,19720252.11,19579522.0
1496.97,24941528.91,0.0,19719300.83,Jool,19720119.93,19556194.96
1497.97,24941528.27,0.0,19719302.32,Jool,19720111.57,19554450.29
1498.98,24941527.38,0.0,19719303.84,Jool,19720069.99,19545073.09
1499.99,24941525.81,0.0,19719305.36,Jool,19719955.51,19513225.49
1501.01,24941524.22,0.0,19719306.89,Jool,19719870.21,19480516.86
1502.03,24941523.63,0.0,19719308.39,Jool,19719870.21,19480516.86
1503.04,24941522.34,0.0,19719309.91,Jool,19719823.58,19457742.07
1504.05,24941520.25,0.0,19719311.41,Jool,19719746.47,19408643.25
1505.05,24941519.65,0.0,19719312.95,Jool,19719746.47,19408643.25
1506.07,24941519.05,0.0,19719314.47,Jool,19719746.47,19408643.25
1507.09,24941518.45,0.0,19719316.0,Jool,19719746.47,19408643.26
1508.11,24941517.86,0.0,19719317.52,Jool,19719746.47,19408643.25
1509.13,24941517.27,0.0,19719319.01,Jool,19719746.47,19408643.25
